molecule_chembl_id,canonical_smiles,log_ic50(pchembl)
CHEMBL4781244,C=C1C(=O)O[C@@H]2[C@H]3O[C@@]3(C)CC/C=C(\C)CC[C@@H]12,5.7447274948966935
CHEMBL4781662,CC1=C2CC[C@@](C)(O)[C@@H]2[C@H]2OC(=O)[C@@H](CN(C)CCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)[C@@H]2CC1,5.769551078621726
CHEMBL4781934,CS(=O)(=O)N1CCCc2ccc(N(S(=O)(=O)CCN3C(=O)c4ccccc4C3=O)S(=O)(=O)CCN3C(=O)c4ccccc4C3=O)cc21,4.931072388317928
CHEMBL4782189,COc1c(/C=C/C(=O)c2ccccc2)cc(OC)c2occc12,5.886056647693163
CHEMBL4786071,COC(=O)[C@@H](Cc1cncnc1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,5.346787486224656
CHEMBL4786342,CC(C)OC(=O)CNC(=O)Nc1c2c(cc3c1CCC3)CCC2,5.7447274948966935
CHEMBL4786963,CC(C)(C)c1ccc(S(=O)(=O)N(c2ccc3c(c2)N(S(C)(=O)=O)CCC3)S(=O)(=O)c2ccc(C(C)(C)C)cc2)cc1,5.006123085058789
CHEMBL4789355,CCOC(=O)CNC(=O)Nc1cc2c(c3c1CCCC3)CCC2,5.508638306165727
CHEMBL4790034,CCOC(=O)[C@@H](Cc1cnccn1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,6.698970004336019
CHEMBL4791679,CCS(=O)(=O)Cc1csc(/C=C/S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)n1,7.102372908709558
CHEMBL4792478,CC(C)(O)c1coc(/C=C/S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c1,6.681936665037238
CHEMBL4792984,CS(=O)(=O)N1CCCc2ccc(N(S(=O)(=O)c3ccc(-c4ccccc4)cc3)S(=O)(=O)c3ccc(-c4ccccc4)cc3)cc21,4.825358807339551
CHEMBL4794211,COC(=O)C(Cc1ccccc1O)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,5.6020599913279625
CHEMBL4795130,CCOC(=O)CNC(=O)Nc1c2c(cc3c1CCC3)CCC2,5.795880017344075
CHEMBL4795253,CC(=O)c1ccc(S(=O)(=O)N(c2ccc3c(c2)N(S(C)(=O)=O)CCC3)S(=O)(=O)c2ccc(C(C)=O)cc2)cc1,5.1073489661227
CHEMBL4795321,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)/C=C/c1cscn1,6.432973633840939
CHEMBL4795430,CS(=O)(=O)[N-]C(=O)Nc1c2c(cc3c1CCC3)CCC2.[Na+],5.552841968657781
CHEMBL4795765,COC(=O)[C@@H](Cc1cccc(C#N)c1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,5.823908740944319
CHEMBL4796009,CS(=O)(=O)N1CCCc2ccc(N(S(=O)(=O)c3ccccc3[N+](=O)[O-])S(=O)(=O)c3ccccc3[N+](=O)[O-])cc21,4.862645888629267
CHEMBL4798266,CCCCS(=O)(=O)N(c1ccc2c(c1)N(S(C)(=O)=O)CCC2)S(=O)(=O)CCCC,4.830325565941193
CHEMBL4798966,CC1=C2CC[C@@](C)(O)[C@@H]2[C@H]2OC(=O)[C@@H](CN(C)CCCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)[C@@H]2CC1,5.638272163982407
CHEMBL4799541,COC(=O)[C@@H](Cc1ccc(O)cc1)NC(=O)Nc1c2c(cc3c1CCC3)CCC2,5.568636235841013
CHEMBL4802424,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccco1,6.356547323513812
CHEMBL488823,O=C(O)c1ccc(/C=C2\SC(=S)N(Cc3cccc(C(F)(F)F)c3)C2=O)cc1,5.619788758288394
CHEMBL5169601,Cn1cnc(Cc2cc(=O)n3nc(Nc4c5c(cc6c4CCC6)CCC5)nc3[nH]2)c1,5.259637310505756
CHEMBL5169914,CN(C(=O)Cc1ccc2cc[nH]c2c1)c1cccc(O)c1,5.14898639317633
CHEMBL5170114,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccc(N2CCN(CCO)CC2)c2nonc12,5.623423042943488
CHEMBL5171049,O=c1cc(Cc2ccc(Cl)cc2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.0
CHEMBL5172161,COCCc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,5.552841968657781
CHEMBL5172364,COc1ccc(CC(=O)Nc2cccc(B(O)O)c2)cc1,5.5036239459875995
CHEMBL5172572,O=c1cc(CC2CCCCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.346787486224656
CHEMBL5172825,Cc1ccc(CC(=O)Nc2cccc(O)c2)cc1,5.549596913844634
CHEMBL5174663,CN1CCOCC1Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,5.221848749616356
CHEMBL5174838,O=c1cc(CC2CCOCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.468521082957745
CHEMBL5175650,Cc1ccccc1Cc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,5.3979400086720375
CHEMBL5176441,CCc1cc(=O)n2nc(Nc3c4c(cc5c3CCC5)CCC4)nc2[nH]1,5.060480747381382
CHEMBL5176529,O=C(Cc1ccc2ccccc2c1)Nc1cccc(O)c1,5.790216985151485
CHEMBL5176716,O=c1cc(CN2CCOCC2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.107905397309519
CHEMBL5177768,O=c1cc(Cc2cccc(Cl)c2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,5.552841968657781
CHEMBL5179909,CC(C)(C)OC(=O)NC1CN(c2ccc(S(=O)(=O)NC(=O)Nc3c4c(cc5c3CCC5)CCC4)c3nonc23)C1,6.023650020996727
CHEMBL5180041,O=C(Cc1ccc2cc[nH]c2c1)Nc1cccc(O)c1,7.113509274827518
CHEMBL5180066,O=C(Cn1ccc2ccccc2c1=O)Nc1cccc(O)c1,5.298000525110363
CHEMBL5183540,O=C(Nc1c2c(cc3c1CCC3)CCC2)NS(=O)(=O)c1ccc(NC2CC(F)(F)C2)c2nonc12,6.607303046740334
CHEMBL5184033,CN(C)c1ccc(S(=O)(=O)NC(=O)Nc2c3c(cc4c2CCC4)CCC3)c2nonc12,7.221848749616356
